id_annonce,Backyard,Bathroom,Bedroom,Frontyard,Kitchen,LivingRoom,score
36041979,,,2.0,1.0,1.0,2.0,4.13857331
36041991,1.0,,,,2.0,3.0,6.53695221
36041993,,2.0,1.0,1.0,1.0,1.0,3.952480115
36042001,,2.0,2.0,1.0,,1.0,3.73905842
36042023,,2.0,,,1.0,2.0,3.124539195
36042025,2.0,2.0,1.0,,,1.0,4.7546500400000005
36042029,,1.0,5.0,,,,2.9763473800000004
36042031,,2.0,,1.0,1.0,2.0,4.3736408099999995
36042043,,4.0,1.0,1.0,,,2.199997375
36042045,1.0,2.0,2.0,1.0,,,3.410279645
36042049,1.0,2.0,2.0,1.0,,,3.410279645
36042051,1.0,2.0,2.0,1.0,,,3.410279645
36042059,,1.0,3.0,,,2.0,3.364037265
36042061,1.0,1.0,3.0,,,1.0,3.38097621
36042071,,4.0,1.0,1.0,,,2.6836463249999998
36042075,1.0,2.0,2.0,1.0,,,3.410279645
36042077,1.0,2.0,1.0,,,2.0,3.2285399449999996
36042083,,3.0,,,1.0,2.0,3.459940165
36042099,1.0,2.0,1.0,,1.0,1.0,3.251361195
36042101,1.0,3.0,,,1.0,1.0,2.9624979450000004
36042107,,3.0,,1.0,1.0,1.0,3.02706076
36042117,,1.0,4.0,1.0,,,2.6392454599999997
36042123,,1.0,2.0,2.0,,1.0,3.3705416400000003
36042127,,,,1.0,,,0.6884804999999999
36042129,,1.0,,,1.0,4.0,6.2550387899999995
36042131,1.0,1.0,1.0,1.0,,,3.11948763
36042133,,,,1.0,3.0,,4.007816249999999
36042135,1.0,2.0,,1.0,2.0,,3.606209975
36042141,,1.0,2.0,1.0,,2.0,4.77511344
36042143,1.0,3.0,,1.0,1.0,,3.3400488799999994
36042145,,,3.0,,,3.0,3.59414619
36042151,,1.0,5.0,,,,3.15339056
36042153,,2.0,,,,4.0,4.088946760000001
36042155,,2.0,1.0,,1.0,2.0,4.13627296
36042157,,1.0,5.0,,,,3.3271331400000004
36042159,,1.0,3.0,,1.0,1.0,3.9338429250000004
36042161,4.0,,,1.0,,1.0,5.59245447
36042167,2.0,,1.0,1.0,,2.0,5.18806286
36042175,,,3.0,,,3.0,5.32077479
36042205,,,3.0,1.0,1.0,1.0,4.040375005
36042209,2.0,,2.0,,2.0,,5.52981765
36042211,2.0,2.0,1.0,1.0,,,3.9505139400000004
36042221,,,2.0,1.0,,2.0,3.56078427
36042227,1.0,1.0,1.0,,,3.0,6.33084836
36042229,1.0,1.0,2.0,2.0,,,3.80121053
36042253,1.0,3.0,1.0,,,1.0,4.318350685
36042259,1.0,,1.0,1.0,,,1.8493619900000002
36042273,1.0,2.0,,1.0,1.0,1.0,4.76734473
36042275,,,3.0,,,1.0,2.6897994900000004
36042277,,,1.0,,2.0,3.0,5.596873415
36042305,2.0,3.0,,,,1.0,4.24014021
36042313,,1.0,3.0,2.0,,,3.13300225
36042315,,1.0,2.0,,1.0,2.0,4.45321279
36042341,,2.0,,2.0,,2.0,4.17019801
36042343,,2.0,4.0,,,,2.564845495
36042345,,1.0,1.0,3.0,,1.0,4.728987355
36042361,,2.0,2.0,,,2.0,2.59335506
36042391,,2.0,3.0,,,1.0,3.32620332
36042407,,3.0,2.0,,,,1.800643615
36042411,,,1.0,,1.0,,1.403299805
36042413,1.0,2.0,2.0,1.0,,,3.05482529
36042415,,1.0,1.0,,,1.0,1.79494123
36042417,,1.0,2.0,,,,1.29660058
36042419,1.0,1.0,4.0,,,,3.6114930549999995
36042421,1.0,,1.0,,,4.0,5.779934690000001
36042425,,1.0,1.0,1.0,1.0,2.0,4.55239474
36042427,,2.0,2.0,1.0,1.0,,2.5978335299999995
36042523,1.0,1.0,3.0,,,1.0,4.128482975
36042533,,2.0,2.0,,2.0,,2.5983253299999998
36042535,1.0,,,2.0,,,2.4967115
36042539,,,1.0,2.0,,3.0,5.51567508
36042541,,,1.0,1.0,1.0,3.0,5.71616708
36042555,2.0,1.0,,,,3.0,5.80541597
36042625,,,3.0,2.0,,1.0,4.0141615
36042689,1.0,2.0,2.0,,,1.0,3.9561636800000004
36042723,1.0,,2.0,1.0,1.0,1.0,4.48617108
36042857,2.0,1.0,,,,2.0,4.0206535500000005
36042949,1.0,2.0,2.0,,1.0,,3.920787175
36042951,1.0,,4.0,,,1.0,3.47457745
36043001,1.0,,2.0,3.0,,,5.196041315
36043201,2.0,,,1.0,,,3.64986734
36043215,,,1.0,,2.0,3.0,5.489975215
36043217,2.0,,1.0,1.0,,2.0,6.763744164999999
36043223,,3.0,,1.0,,2.0,3.430975265
36043229,2.0,1.0,2.0,1.0,,,3.7089898900000002
36043233,,1.0,,1.0,1.0,3.0,5.642472755
36043235,,2.0,1.0,1.0,,2.0,3.361919685
36043257,1.0,,,1.0,1.0,3.0,5.04639548
36043265,,,4.0,,,,2.25011172
36043297,,2.0,,,1.0,,1.14907461
36043323,1.0,1.0,1.0,,,3.0,6.13377301
36043325,,3.0,2.0,,,1.0,3.2109286399999997
36043327,,,1.0,1.0,2.0,1.0,4.01711504
36043329,1.0,2.0,2.0,1.0,,,2.92281474
36043331,1.0,,,,1.0,4.0,6.0264371
36043333,,2.0,,,2.0,2.0,3.857514845
36043335,2.0,,2.0,1.0,,1.0,3.669936225
36043339,,1.0,2.0,2.0,,1.0,3.189717325
36043341,2.0,2.0,1.0,,1.0,,4.212813295
36043343,,2.0,1.0,1.0,,2.0,3.86049561
36043345,,1.0,1.0,,3.0,1.0,4.05648575
36043349,,,,,,1.0,1.1978934
36043353,,3.0,2.0,,,1.0,2.92685265
36043355,2.0,1.0,1.0,1.0,,1.0,5.23811248
36043357,1.0,1.0,1.0,1.0,1.0,1.0,4.764971775
36043359,4.0,,1.0,1.0,,,6.485563485
36043419,1.0,,1.0,2.0,2.0,,3.91527772
36043453,2.0,3.0,1.0,,,,2.67179033
36043457,3.0,,2.0,,1.0,,5.18441832
36043459,,1.0,1.0,1.0,1.0,,2.953162465
36043461,,1.0,1.0,1.0,1.0,2.0,3.7118315950000005
36043465,1.0,,,,,1.0,1.4679845
36043467,,1.0,1.0,,,3.0,3.87415995
36043479,,2.0,4.0,,,,2.864839195
36043487,1.0,2.0,1.0,,1.0,1.0,3.0922710899999997
36043489,,,1.0,3.0,,2.0,5.529593309999999
36043503,,,3.0,1.0,,2.0,4.089243365
36043507,1.0,1.0,1.0,1.0,1.0,1.0,4.744453025
36043517,,4.0,2.0,,,,1.988617765
36043519,,1.0,2.0,,,2.0,3.5477464149999998
36043521,1.0,,1.0,2.0,,2.0,5.52372758
36043535,1.0,3.0,1.0,,,1.0,3.25131103
36043545,,1.0,2.0,1.0,,2.0,4.1896670049999996
36043551,2.0,,2.0,1.0,,1.0,5.808324495
36043553,1.0,1.0,3.0,,,,2.53565682
36043579,2.0,1.0,2.0,,,1.0,4.40076036
36043581,1.0,1.0,2.0,,1.0,1.0,4.95923781
36043585,,1.0,1.0,,1.0,2.0,3.9018380949999996
36043591,1.0,,,2.0,2.0,1.0,4.831683965
36043595,,2.0,1.0,,1.0,2.0,3.527486225
36043615,,1.0,1.0,1.0,,2.0,3.7504756749999997
36043627,1.0,,2.0,,1.0,2.0,4.906190845
36043637,1.0,,1.0,,2.0,2.0,5.060352575
36043639,,,,1.0,1.0,2.0,3.7498645699999997
36043721,1.0,2.0,1.0,,,2.0,3.9303802450000003
36043741,1.0,,2.0,,,3.0,5.9600387
36043743,,4.0,,,,1.0,1.36422795
36043745,,3.0,1.0,2.0,,,3.439080675
36043747,,,,1.0,,5.0,5.79954112
36043749,3.0,,,,,,3.9272354800000002
36043751,,3.0,3.0,,,,3.02432002
36043753,1.0,1.0,2.0,,,2.0,5.614746524999999
36043755,,2.0,,2.0,2.0,,4.29975695
36043765,,1.0,5.0,,,,3.61869468
36043767,,3.0,,,1.0,2.0,2.80158003
36043769,,3.0,,,,2.0,2.602725735
36043779,,,,1.0,,5.0,7.6788902299999995
36043791,,1.0,2.0,,1.0,2.0,4.337742675
36043799,2.0,1.0,1.0,1.0,,1.0,5.12732043
36043857,1.0,1.0,1.0,,1.0,2.0,4.388822215
36043859,,1.0,3.0,1.0,,1.0,3.14755398
36043865,1.0,1.0,1.0,,1.0,2.0,3.8591477500000004
36043867,,,1.0,1.0,,2.0,2.8398565399999995
36043869,,1.0,2.0,,,,1.414723505
36043881,1.0,1.0,,2.0,,2.0,4.738859765
36043885,1.0,2.0,,1.0,1.0,1.0,4.1898987199999995
36043887,,2.0,1.0,,1.0,2.0,4.70957705
36043917,1.0,,,,,,0.72854232
36043943,,,1.0,1.0,,2.0,2.90442776
36043959,,3.0,1.0,,,2.0,2.8836944
36043961,2.0,,1.0,,1.0,2.0,6.951187640000001
36043963,,3.0,2.0,,,1.0,3.10072874
36043965,,1.0,,,,,0.20497501
36043967,,2.0,4.0,,,,2.77632163
36044005,,,2.0,,,,0.87719813
36044013,1.0,3.0,,1.0,,1.0,4.66703227
36044015,,1.0,2.0,,1.0,2.0,4.16167037
36044017,3.0,1.0,1.0,,,1.0,4.432814065
36044027,,1.0,3.0,2.0,,,3.671040265
36044033,2.0,1.0,2.0,,,1.0,5.040289695
36044035,1.0,,,2.0,,,2.05423702
36044037,2.0,2.0,1.0,,,1.0,5.36051594
36044041,,,3.0,2.0,,1.0,4.225687445
36044047,1.0,1.0,3.0,,,1.0,3.4950418599999997
36044061,1.0,,2.0,,,2.0,4.2404616
36044075,,1.0,,,,,0.18804598
36044083,,,1.0,,,,0.5482499
36044099,,,,,,3.0,4.2971494
36044105,1.0,,3.0,2.0,,,3.756816959999999
36044109,,2.0,,2.0,,2.0,4.811125535
36044113,,1.0,2.0,1.0,,1.0,2.1533920149999997
36044115,2.0,2.0,1.0,,1.0,,4.895754795
36044117,3.0,,,1.0,,,3.9532233999999997
36044133,2.0,,1.0,1.0,,2.0,4.770814985
36044147,1.0,1.0,1.0,,,3.0,3.61874158
36044151,1.0,1.0,1.0,1.0,,2.0,4.884536059999999
36044161,,1.0,,,1.0,1.0,2.759716815
36044179,,3.0,1.0,,,2.0,3.7630387800000005
36044187,,,1.0,,,,0.40964288
36044251,1.0,,,,,1.0,1.4139833
36044261,,2.0,2.0,1.0,,1.0,3.472755165
36044263,,2.0,3.0,,1.0,,2.746769385
36044267,,2.0,3.0,,1.0,,2.17698576
36044269,,1.0,2.0,,,,1.128336365
36044271,2.0,1.0,3.0,,,,3.6571088599999997
36044277,1.0,1.0,2.0,,,,2.5749038200000003
36044279,2.0,,,,2.0,2.0,4.907504245
36044617,2.0,,1.0,1.0,2.0,,6.004101779999999
36044665,4.0,1.0,1.0,,,,5.745710225000001
36044675,,1.0,,,,3.0,2.7502383249999998
36044679,,1.0,2.0,,1.0,,1.9684476
36044685,,2.0,3.0,,1.0,,3.010794245
36044687,,1.0,1.0,1.0,,2.0,4.680355455000001
36044697,,,2.0,,,2.0,2.96033472
36044701,,,1.0,1.0,1.0,3.0,4.919870319999999
36044705,,1.0,1.0,2.0,1.0,1.0,4.402114290000001
36044711,,,2.0,2.0,1.0,1.0,4.585603170000001
36044721,,,1.0,1.0,,3.0,4.231365820000001
36044723,,2.0,3.0,,1.0,,3.0506906099999997
36044727,,1.0,,2.0,2.0,,4.10057689
36044731,,1.0,,3.0,,2.0,5.62904813
36044733,2.0,2.0,,1.0,1.0,,3.8098067700000002
36044735,1.0,1.0,1.0,,1.0,2.0,5.31470461
36044739,1.0,1.0,1.0,,1.0,2.0,4.27155866
36044741,,,5.0,,,,3.11196077
36044775,1.0,,1.0,,,2.0,3.66471152
36044785,,2.0,1.0,,,,1.23401104
36044791,,1.0,,1.0,,4.0,6.117932380000001
36044797,,1.0,2.0,,,3.0,4.990757649999999
36044799,3.0,,,,,,3.5266344199999997
36044811,1.0,1.0,3.0,1.0,,,3.9149426750000007
36044817,,1.0,,1.0,,4.0,5.332157844999999
36044827,2.0,2.0,2.0,,,,3.196356
36044833,,4.0,1.0,,,1.0,1.77721265
36044837,2.0,,1.0,,2.0,1.0,5.4119092150000006
36044839,1.0,3.0,1.0,1.0,,,3.248070995
36044841,1.0,2.0,1.0,,,2.0,4.35422259
36044843,,2.0,1.0,1.0,1.0,1.0,3.9128012399999994
36044845,,1.0,2.0,,1.0,2.0,3.933731495
36044847,2.0,,,3.0,,,4.283862385000001
36044849,,1.0,3.0,2.0,,,3.1018153149999996
36044853,,1.0,1.0,2.0,,2.0,4.662686604999999
36044855,1.0,,1.0,1.0,,3.0,6.17835322
36044857,2.0,,,3.0,1.0,,5.216399755
36044859,,,1.0,1.0,2.0,2.0,4.48442914
36044861,,1.0,,1.0,2.0,2.0,5.15504687
36044863,2.0,2.0,2.0,,,,3.8261381900000004
36044869,1.0,2.0,,,,3.0,4.590010705
36044877,1.0,,,,,1.0,2.3887224
36044879,1.0,,1.0,1.0,3.0,,4.652339124999999
36044881,,1.0,2.0,1.0,1.0,1.0,3.5716575299999995
36044921,1.0,1.0,1.0,,,3.0,5.2127928400000005
36044923,2.0,,,3.0,1.0,,4.450627819999999
36044929,,3.0,,1.0,1.0,,2.17201888
36044941,,,1.0,,,5.0,5.44664637
36044945,,3.0,,1.0,,1.0,3.0668934649999997
36044947,,1.0,,,,,0.2510832
36044971,,2.0,1.0,,,,1.15706441
36044973,,1.0,2.0,,,1.0,2.69182097
36044975,,1.0,2.0,,,,1.681632625
36044979,,1.0,2.0,,,,1.39764613
36044987,,,2.0,,,1.0,2.01847629
36044989,,1.0,1.0,,,2.0,2.4556135
36044991,,,3.0,,,,1.8766430599999997
36045001,,1.0,1.0,,1.0,1.0,3.19231849
36045009,,3.0,1.0,,,,1.25140174
36045013,,1.0,2.0,,,,1.556157275
36045015,1.0,2.0,1.0,,,,2.18094381
36045017,,1.0,,,1.0,2.0,3.0361893699999998
36045019,,2.0,1.0,,,,1.1200921400000001
36045021,,1.0,2.0,,,,1.0702029199999998
36045023,,2.0,1.0,,1.0,,1.9145571099999998
36045027,,3.0,1.0,,,,1.1245313
36045031,,2.0,1.0,,,,1.22729928
36045033,,4.0,,,,,1.00748747
36045035,,2.0,1.0,,,1.0,2.26154741
36045037,,1.0,1.0,,,2.0,2.989381615
36045039,,3.0,1.0,,,,1.20538994
36045041,,1.0,2.0,,1.0,,2.40853795
36045043,,1.0,2.0,,,,1.4616028699999999
36045045,,1.0,,,1.0,2.0,2.65913464
36045049,1.0,1.0,1.0,,,1.0,2.89317767
36045051,,1.0,2.0,,,,1.58900088
36045061,,3.0,,,,1.0,2.242623635
36045065,,2.0,,,,1.0,2.03317198
36045067,,3.0,,,,,0.9965234000000001
36045069,,1.0,,,,2.0,1.9606463049999998
36045073,,1.0,2.0,,,,1.69381663
36045075,1.0,1.0,1.0,,,1.0,3.40121167
36045077,,2.0,1.0,,,,1.0076463549999999
36045081,,2.0,1.0,,,,1.17268638
36045085,,1.0,1.0,,,1.0,2.0140552
36045095,1.0,2.0,,,,,1.3645684550000001
36045097,,,,,1.0,2.0,2.33939477
36045101,,1.0,1.0,,,1.0,1.8647364849999999
36045103,,1.0,1.0,,,1.0,1.54072771
36045105,,,2.0,,,1.0,2.2988254
36045107,,,1.0,,1.0,,0.9997920199999999
36045117,,,1.0,,,2.0,3.1585757
36045119,1.0,1.0,1.0,,,,1.64423239
36045121,1.0,,1.0,,,1.0,2.16599466
36045125,1.0,1.0,1.0,,,,1.142737055
36045127,,2.0,,,,1.0,1.2062412299999998
36045129,,,2.0,,,1.0,2.00859652
36045133,,,2.0,1.0,,,2.01196764
36045137,,1.0,1.0,,,1.0,2.18539392
36045143,,1.0,2.0,,,,1.40685892
36045145,,1.0,1.0,,,1.0,2.53592465
36045147,,2.0,,,,1.0,1.4171638500000001
36045151,,3.0,,,,,1.00852923
36045155,,,1.0,,,2.0,2.34383446
36045157,,2.0,1.0,,,,1.02770813
36045159,,1.0,2.0,,,,0.9464006599999999
36045163,,,2.0,,,1.0,2.54564664
36045167,,1.0,1.0,,,2.0,2.68793045
36045169,1.0,1.0,1.0,,,1.0,3.40350697
36045171,,1.0,2.0,,,,1.228844
36045185,1.0,1.0,3.0,,,1.0,4.498238150000001
36045215,3.0,,,2.0,,1.0,6.21807868
36045221,2.0,2.0,,,2.0,,3.71507725
36045223,1.0,,2.0,1.0,1.0,1.0,3.72348106
36045231,1.0,1.0,,,,4.0,5.6965104449999995
36045235,3.0,,,,,,3.81113788
36045237,1.0,,1.0,2.0,2.0,,5.16927705
36045239,,2.0,4.0,,,,3.2754886
36045241,,3.0,1.0,1.0,,1.0,3.7108163800000002
36045243,,,2.0,2.0,1.0,1.0,4.23876818
36045251,,,2.0,,,2.0,3.41316543
36045253,,,2.0,1.0,1.0,2.0,5.38322315
36045259,3.0,,1.0,,2.0,,4.6198356700000005
36045261,3.0,1.0,1.0,,,1.0,4.52869839
36045273,,,4.0,1.0,1.0,,4.02125425
36045277,,4.0,1.0,,1.0,,2.23476805
36045283,,3.0,1.0,,,1.0,2.036555885
36045287,,2.0,2.0,2.0,,,2.24444059
36045291,,3.0,2.0,,,,1.661633455
36045293,,4.0,1.0,,,,1.1992022
36045297,,3.0,2.0,,,1.0,2.826988955
36045309,1.0,1.0,,1.0,1.0,1.0,3.8552825150000003
36045311,,3.0,1.0,,,2.0,3.818616005
36045315,,3.0,1.0,,,2.0,2.977415995
36045323,1.0,,1.0,,1.0,1.0,3.222867955
36045339,1.0,3.0,,1.0,,1.0,2.839151575
36045345,1.0,1.0,,,,,0.85845349
36045347,1.0,2.0,1.0,,,1.0,2.8899713599999997
36045355,,1.0,,,,2.0,2.38301739
36045359,,1.0,,1.0,,1.0,1.92894761
36045361,,2.0,,1.0,1.0,1.0,2.4692351099999996
36045363,,3.0,2.0,1.0,,,2.6616577400000003
36045365,,3.0,,1.0,,2.0,3.57054019
36045367,,3.0,1.0,,1.0,1.0,3.2659673049999998
36045369,,2.0,1.0,,,2.0,2.84886622
36045375,1.0,,1.0,2.0,1.0,1.0,4.29399238
36045379,,2.0,,,1.0,1.0,1.931541185
36045385,1.0,,1.0,,2.0,2.0,5.420186254999999
36045387,,4.0,1.0,,,1.0,2.15299515
36045395,,2.0,2.0,1.0,,1.0,3.810343705
36045399,1.0,2.0,3.0,,,,3.015281525
36045401,,2.0,1.0,,,,1.1782452700000001
36045407,1.0,2.0,2.0,1.0,,,2.32215242
36045415,1.0,2.0,1.0,,1.0,,3.27219322
36045421,,2.0,,1.0,,1.0,2.448630165
36045423,1.0,1.0,1.0,,1.0,1.0,3.6086084400000003
36045425,1.0,1.0,,1.0,,,1.920127485
36045427,1.0,,2.0,1.0,,2.0,3.84751694
36045429,2.0,,4.0,,,,3.78491524
36045433,1.0,2.0,1.0,,,,1.947203095
36045435,,2.0,,1.0,,1.0,2.039164205
36045439,,,,2.0,1.0,1.0,2.971469845
36045441,2.0,2.0,2.0,,,,2.93543722
36045445,,1.0,,1.0,,2.0,2.19252876
36045447,,1.0,1.0,,,2.0,2.56807615
36045449,,1.0,4.0,1.0,,,2.4427456899999997
36045453,,1.0,1.0,,,4.0,3.4311920999999996
36045455,1.0,2.0,,,1.0,2.0,3.7075640099999996
36045457,,1.0,1.0,,,,0.802588945
36045459,1.0,2.0,,2.0,,1.0,3.172449075
36045465,1.0,1.0,,2.0,,1.0,3.13095797
36045469,,2.0,2.0,1.0,,1.0,3.471766475
36045471,,1.0,2.0,1.0,,,1.6437583500000001
36045475,,4.0,1.0,1.0,,,2.34859246
36045477,,1.0,2.0,,1.0,,1.50254904
36045479,1.0,3.0,,,,1.0,2.5053321
36045481,,3.0,,1.0,,,1.21222421
36045483,,1.0,3.0,1.0,,1.0,2.641191595
36045487,,3.0,1.0,,,,1.5719772
36045493,,2.0,,,1.0,1.0,2.0626996699999998
36045497,1.0,,,,1.0,1.0,3.04172694
36045499,1.0,2.0,,1.0,,,2.360626055
36045501,1.0,1.0,,,,2.0,3.6416420699999996
36045507,1.0,2.0,,1.0,,,2.23191822
36045509,,,2.0,1.0,3.0,,4.70373041
36045511,,1.0,,2.0,,,1.52243948
36045513,1.0,1.0,,,,1.0,2.92277392
36045515,,4.0,,,,1.0,1.6321748550000001
36045517,,1.0,1.0,2.0,,1.0,2.99093433
36045519,,2.0,,,,1.0,1.6271235899999998
36045523,1.0,2.0,1.0,,,,1.8980392
36045527,,2.0,,1.0,2.0,,2.308424645
36045533,1.0,3.0,,1.0,1.0,,2.52782823
36045539,,3.0,,1.0,1.0,1.0,2.92221828
36045547,,1.0,4.0,,,1.0,2.23696875
36045549,1.0,1.0,2.0,,,,2.09672267
36045553,1.0,2.0,2.0,,1.0,,3.113599425
36045557,,3.0,1.0,1.0,,,1.9573732099999999
36045561,,2.0,3.0,1.0,,,2.66016579
36045567,,2.0,1.0,,1.0,,1.553065055
36045575,2.0,1.0,,,,1.0,2.5742112600000002
36045581,,1.0,,1.0,1.0,,1.7393561849999999
36045585,,4.0,,,,1.0,1.630637155
36045587,1.0,4.0,,,,,2.002663255
36045591,2.0,,1.0,1.0,,,3.6452544149999997
36045595,1.0,2.0,1.0,1.0,,,2.51102568
36045597,2.0,2.0,1.0,,,1.0,2.995131465
36045599,,3.0,1.0,,1.0,,1.583856225
36045609,1.0,3.0,2.0,,,,1.827161525
36045611,1.0,2.0,2.0,1.0,,,3.224119215
36045613,,,,,2.0,,1.681752855
36045623,,2.0,1.0,2.0,1.0,,3.644259075
36045627,,,5.0,,,1.0,4.5467848
36045633,,1.0,1.0,2.0,,2.0,4.2122031799999995
36045635,1.0,,,2.0,1.0,2.0,6.600843005
36045639,1.0,,,4.0,,,4.216698965
36045643,,,,1.0,1.0,4.0,5.7192249649999995
36045645,,2.0,,2.0,1.0,,2.533862295
36045647,,2.0,3.0,1.0,,,3.06788213
36045649,1.0,1.0,2.0,1.0,,1.0,4.34432666
36045713,,,,,,4.0,5.378376
36045715,1.0,,3.0,1.0,1.0,,4.15341866
36045719,,,,2.0,,4.0,6.31196446
36045735,,2.0,1.0,,1.0,2.0,3.564731675
36045741,,1.0,3.0,,,2.0,3.82376148
36045743,1.0,,2.0,2.0,,1.0,5.0738088050000005
36045747,,3.0,3.0,,,,2.682565885
36045751,1.0,,1.0,1.0,1.0,2.0,4.5196852949999995
36045753,,1.0,1.0,1.0,,3.0,4.5619364
36045755,3.0,,1.0,1.0,,1.0,5.40904633
36045761,1.0,1.0,1.0,1.0,,2.0,4.08984336
36045765,,1.0,4.0,,1.0,,4.22812304
36045767,,1.0,3.0,,,2.0,3.7542399
36045775,2.0,,,1.0,,3.0,5.260214245
36045777,1.0,1.0,1.0,1.0,1.0,1.0,4.675075790000001
36045789,,2.0,2.0,,,2.0,3.4187838
36045791,,1.0,1.0,,,4.0,5.764241815
36045793,,1.0,1.0,,,,0.74136435
36045795,,1.0,,1.0,,4.0,5.5188814399999995
36045797,,4.0,2.0,,,,2.125127435
36045799,,2.0,2.0,,1.0,1.0,4.013494935
36045805,1.0,3.0,1.0,,,1.0,3.9543601649999998
36045807,,1.0,3.0,2.0,,,3.4154593550000003
36045809,,,1.0,2.0,1.0,2.0,3.96708237
36045811,1.0,,1.0,1.0,,1.0,3.09040057
36045813,1.0,,5.0,,,,3.5197304199999997
36045815,,,,2.0,,,1.0119804600000002
36045817,,2.0,2.0,,,2.0,4.025929495
36045819,,,2.0,2.0,1.0,1.0,4.1256048299999994
36045821,,1.0,,,2.0,2.0,3.52136043
36045825,1.0,1.0,3.0,,1.0,,3.106129235
36045829,,,1.0,,2.0,3.0,5.19323754
36045831,,,4.0,1.0,1.0,,3.2538297800000002
36045833,1.0,,,,,,0.76749504
36045841,,,2.0,,2.0,2.0,3.3473519499999997
36045843,,1.0,1.0,2.0,,2.0,3.8312512250000004
36045845,,,1.0,,1.0,4.0,6.80089289
36045849,,2.0,,,2.0,2.0,3.75740843
36045855,,1.0,2.0,,,2.0,3.4793327200000004
36045859,,2.0,1.0,,,1.0,2.024690875
36045861,1.0,1.0,,,,3.0,4.195470050000001
36045875,1.0,1.0,3.0,,,1.0,4.48316212
36045899,1.0,,2.0,3.0,,,4.516087555
36045901,,1.0,,2.0,1.0,2.0,5.4799679900000005
36045903,1.0,1.0,2.0,,,2.0,5.03818363
36045905,2.0,,,3.0,,1.0,5.42533014
36045907,,3.0,,,,,0.73062271
36045911,,,,,3.0,1.0,3.5170777500000003
36045915,1.0,,1.0,2.0,,2.0,5.620004715
36045919,1.0,,1.0,1.0,1.0,1.0,4.14721641
36045921,1.0,,2.0,1.0,,2.0,5.024868415
36045923,1.0,1.0,1.0,1.0,,2.0,5.4454303699999995
36045925,,2.0,3.0,,,1.0,3.6091745599999996
36045927,,,,1.0,,,0.52371771
36045931,1.0,,,,,,1.1396142
36045935,1.0,,,,,,1.38454974
36045939,,,,1.0,,,0.8830425
36045941,3.0,,,1.0,,,4.69502678
36045945,,,,1.0,,,0.63983877
36045949,,1.0,1.0,2.0,,2.0,4.6951920849999995
36045951,,1.0,2.0,,,3.0,4.27085732
36045953,1.0,,3.0,,,2.0,3.81113255
36045955,,1.0,3.0,,1.0,1.0,3.8969833300000003
36045965,1.0,1.0,1.0,,,3.0,4.24043281
36045967,,2.0,1.0,,2.0,1.0,4.3977796
36045969,,,2.0,,,4.0,5.73977143
36045975,,,,2.0,1.0,3.0,5.355587249999999
36045977,,2.0,1.0,1.0,1.0,1.0,3.75020454
36045985,,2.0,3.0,1.0,,,3.55132153
36045989,,,,1.0,3.0,2.0,4.708028105
36045993,,,2.0,2.0,,2.0,4.996511675
36045999,,2.0,3.0,,,1.0,3.1624781349999997
36046003,,1.0,4.0,,,1.0,4.05753738
36046005,,,,,2.0,4.0,5.34284967
36046015,,,1.0,1.0,1.0,3.0,5.709112520000001
36046017,2.0,1.0,1.0,,,2.0,4.479398639999999
36046023,2.0,,,3.0,,1.0,5.699236645
36046025,1.0,,,2.0,,3.0,5.750510015
36046029,1.0,,2.0,,,3.0,5.6097636
36046031,3.0,,2.0,,1.0,,4.6730398
36046033,,1.0,2.0,,1.0,2.0,2.62148948
36046035,,,3.0,1.0,,2.0,4.8684536000000005
36046041,1.0,2.0,2.0,1.0,,,2.766084715
36046043,3.0,,,,,2.0,6.13422514
36046045,1.0,,3.0,,,2.0,5.062315610000001
36046053,,,,2.0,,,1.4708808899999999
36046055,,,,2.0,,,1.6497098399999999
36046057,1.0,1.0,,,,4.0,5.920948055
36046059,,,6.0,,,,3.24214133
36046063,1.0,,1.0,2.0,1.0,1.0,4.61773267
36046065,,1.0,2.0,2.0,,1.0,4.298028315
36046069,,,1.0,2.0,1.0,2.0,5.270448095
36046071,,1.0,,3.0,1.0,,2.76133438
36046073,,1.0,3.0,1.0,,1.0,3.523686055
36046077,,1.0,1.0,1.0,1.0,2.0,5.02513175
36046087,3.0,,,,2.0,1.0,4.783479
36046089,2.0,1.0,2.0,1.0,,,3.5065906900000003
36046091,,1.0,,,,,0.25559645
36046093,2.0,,,,,4.0,7.930704560000001
36046095,1.0,,1.0,2.0,1.0,1.0,4.91323073
36046097,,1.0,1.0,,1.0,3.0,3.99522392
36046103,,,,2.0,,1.0,3.241298705
36046105,,1.0,2.0,1.0,1.0,1.0,4.183295919999999
36046113,1.0,1.0,3.0,,,1.0,3.09817099
36046115,1.0,1.0,1.0,1.0,1.0,1.0,3.4925156299999998
36046117,2.0,1.0,,1.0,,1.0,3.89303125
36046121,1.0,,,,,,0.8563384
36046123,,,4.0,,,,2.45475321
36046127,1.0,,,,,,1.38180388
36046135,,2.0,3.0,,,1.0,3.41268052
36046137,,,,2.0,2.0,,3.4489418099999996
36046139,,2.0,,,,4.0,3.74691573
36046141,,1.0,2.0,1.0,,2.0,3.36827143
36046147,1.0,4.0,,,,1.0,2.695778555
36046149,,3.0,1.0,,1.0,1.0,2.47411302
36046151,,,1.0,1.0,1.0,3.0,4.459693
